7:01,六里桥,39.8830974,116.3035841
7:01,莲花桥,39.904081,116.316823
7:01,大羊坊桥,39.8182535,116.4981822
7:07,岳各庄桥,39.8736006,116.2718953
7:07,高碑店路,39.8687821,116.5208463
9:24,大羊坊桥,39.8182535,116.4981822
11:10,北京西长安街,39.913507,116.393141
11:39,远通桥,39.8992649,116.5384445
16:03,劲松桥,39.8821634,116.4550378
16:10,双井桥,39.8904215,116.4551992
16:10,国贸桥,39.8971103,116.4553323
17:43,积水潭桥,39.9469444,116.3639347
18:25,大鲁店北路,39.8440476,116.5388551
19:35,五方桥,39.869856,116.554636
